Product ID,Height (cm),Width (cm),Depth (cm),Avg Daily Demand,Product Category,Score,Cluster,PCA1,PCA2
P96901,31.86609123156358,22.724713731203973,24.66783703730228,9.278898996748588,Clothing,17.81325969966998,2,-0.3541594606241538,-0.2798717340530249
P92501,29.809837920973116,28.004658544343823,19.65569732738165,85.44703149257438,Electronics,69.963466700136,1,1.1619409478679328,0.49798129098938254
P76173,15.214780096325724,15.182303517105757,31.43148811572956,61.10635669825223,Toys,69.61753006357677,1,-1.4356236950830044,-0.29056265339251147
P49688,23.43105721028604,22.298631235224075,33.48509662726068,82.75416017223937,Electronics,96.0437303938557,1,-0.2918630473074136,0.19752601605800213
P48885,19.299152336738477,22.10789772264848,33.22126358815666,43.34335186123194,Toys,17.438826624961745,2,-0.8717074505183351,-1.3894640189592795
P02878,27.54256935914056,18.21438196292156,17.700992227340397,77.23886940881147,Furniture,31.12997728190089,0,0.5807541107535242,-0.47326521639375946
P38914,18.086965027973516,11.94765947776287,36.95776745423408,57.38250845949226,Toys,58.28715720285512,2,-1.6408396929869271,-0.9065320936599793
P05175,36.90143991711113,30.43472194302522,18.618811381325585,47.7238564794493,Toys,73.23950458572557,3,1.0644706315408088,1.2358345137775122
P16688,30.773683076476186,29.511306971797143,29.465792686269847,46.55593253722809,Clothing,34.43713904045344,3,0.4140108181683136,-0.5161325804878478
P04641,17.232514241796906,13.53387422687259,22.834013429228083,22.453635004706253,Clothing,66.42589771401376,2,-1.8105714372776467,0.6428805935523396
P85005,19.878956247398325,17.16767431247181,28.79391475182905,2.5333049976056685,Furniture,89.92787925363331,1,-2.1588761594718604,1.2240371666890209
P74032,43.68631557532349,12.644923267308611,34.57546888804771,34.96297676629362,Furniture,72.6558787224262,3,-0.34028441242745655,0.1718311635783472
P25841,38.711247034316926,23.12371879943112,5.2907046551930215,39.9426775439592,Electronics,71.10227176022441,1,1.105781428007845,2.0077932122913884
P26917,34.72597482413043,25.846112952532195,23.901485810908504,112.04678124517471,Food,38.19706584166159,0,1.899750044063786,-0.9179394125235338
P48280,38.50221742113493,34.06896387356107,22.249428000385183,50.47046709414873,Toys,91.14293088382009,3,1.1991446527467082,1.5184461329648757
P91746,56.32382064837391,22.909055060999744,7.27969171825525,15.985089295809374,Electronics,27.732294196107777,3,1.9703025825836236,1.227557240737881
P16961,38.9959987543325,17.447568514667054,40.08753724487383,64.58554374685816,Toys,20.52803566197007,2,0.2971405771374801,-1.8791112128282803
P77538,46.69904504351406,22.82003974685504,32.65071399175798,51.29419623119067,Food,36.42239337265038,3,1.0394392630340357,-0.6682017019699678
P32493,51.22156197012633,14.76739453498061,30.74794151778792,42.92250412063628,Food,65.0156220738494,3,0.6147095402625773,0.2201300305525213
P73495,24.537555517475173,14.256648874019184,27.043310309784,16.707225038115908,Food,86.16779861945068,1,-1.6635066296765955,1.0559171538474086
P09248,14.297752801095436,11.313398968918516,29.24388142376385,73.50076131572094,Clothing,13.207878234731709,2,-1.079588067528815,-1.8583257163267715
P30603,13.070431858046144,22.797200378397548,24.916402945889654,55.3886681789577,Food,81.3802177260163,1,-1.076397792345104,0.5954003951136079
P47200,23.54880245394876,15.767578581229644,31.23450479605173,50.42447794897275,Electronics,81.28233946689951,1,-1.117455384743542,0.2558019484680642
P50554,32.08863595004755,24.10880085255773,21.917057192280115,51.29419623119067,Toys,58.69193565900861,1,0.41294779746239935,0.4543383195749659
P68926,29.67246729784001,23.98577398797428,28.360137037402584,47.24129652187202,Clothing,76.06479395780256,1,-0.16442417146723307,0.5327782698710304
P94392,27.59674601841865,8.60834278039884,47.36670925011002,38.93181682905613,Furniture,18.188069815158737,2,-1.7096462563832195,-2.3269981607251085
P89584,30.79552260725846,19.817055501608944,9.233540739234527,45.267590503055445,Toys,16.95860008207134,0,0.6622783155920501,0.14534913061063373
P47810,25.34270246429743,18.450724325762256,36.93216982787971,81.73442542462388,Electronics,86.2800034128727,1,-0.47760394534229617,-0.30193542916617877
P01563,24.359213692632714,7.147383194090565,18.046881261193832,48.198873749343065,Furniture,49.81484372345669,2,-0.948122682140345,0.15035681373847196
P59029,19.95859233247932,7.857010026553523,34.3247888594163,57.685118170828346,Food,68.87303576063238,2,-1.7141670165867102,-0.5165467006341917
P61663,30.970775493480403,11.422887904115145,8.638186971515609,31.59237183911617,Clothing,89.1875166934221,1,-0.4681620009025625,2.1112158493529307
P78690,55.58199285668252,24.81694656313987,16.381879404863092,59.19168446220242,Electronics,63.23226459442498,3,2.3282514259458784,1.0674905503673362
P23996,20.241267470226678,8.390594479587529,36.27558370984735,35.99723564145678,Clothing,34.734504294001724,2,-1.956059869032497,-1.2454728956679
P96212,33.991361143520706,16.383277337335358,5.806639364606475,61.97952805157392,Toys,48.323776529301455,0,0.9390467152613206,0.9450064499955153
P47333,23.8659733645906,35.23309271658405,10.050249259895446,7.140240803963913,Food,75.22694609453396,1,0.003700826686831417,2.2783367185499865
P73918,21.053926977804963,27.10124340699069,32.29718781032539,20.63777491070702,Toys,6.750122887238752,2,-0.8077824190871454,-1.2265558398998007
P06071,21.53206281931595,22.266302972369136,33.036584830978924,6.691872134907051,Electronics,21.716451595644227,2,-1.4370963918286994,-0.777849540107161
P41534,45.01333651955487,10.959445287677138,21.53551400430927,51.29419623119067,Food,46.25831866494472,3,0.58716097307445,0.07230362399958434
P53158,10.86719755342202,5.06770706341552,12.42593633398308,21.932111037127225,Toys,60.42409640970987,2,-2.319177147017519,0.9388396896596052
P13505,41.43754043206929,16.39848588118871,15.403885612906976,94.34215695069332,Food,33.91655910423245,0,1.7867259326339655,-0.36174887162997715
P20712,18.96410682784229,17.892414271342005,21.914090245981924,35.04098312634646,Electronics,29.83909218698807,2,-0.9588529454900607,-0.3282506865717116
P87155,56.01683114180395,32.16804981727504,27.669192446772747,74.28783307915657,Food,4.138419569972129,0,3.0027483282806067,-1.2482844545214125
P65584,34.89374561227918,30.982787797412243,36.06293305867345,61.02531231621806,Furniture,3.260177205144754,0,0.9882866658994522,-1.8592649834977608
P98287,29.37320902726828,5.815740254344949,20.701189756563952,57.20617531838669,Clothing,27.86948543028256,2,-0.4923852223001709,-0.6731245932388799
P19958,24.979457756473888,17.04378456933313,28.494808048811045,31.610501861879317,Clothing,53.0506100089543,2,-1.0492796510285767,-0.039586708994095006
P35335,39.92042349536523,41.544269311843976,12.709443362288654,42.852989748331474,Toys,55.637149644541154,3,2.1292415579392827,1.4139433279433828
P93750,34.040508568145384,12.373371133930302,28.252755855457927,42.38971767372857,Electronics,49.40274928668688,2,-0.48638983879141634,-0.2393427172025494
P44834,35.049872789804574,20.56041730490545,9.982606670096242,50.04857094070823,Toys,40.98806840028343,0,0.9125616088573033,0.7221178094722686
P96387,16.659745050817953,18.047356210606388,27.371957307593064,2.394001767371009,Electronics,25.22915892613208,2,-1.9000914100969841,-0.3967586156714081
P80518,40.889505969673664,28.687856929400255,16.109139931893257,45.11277207634167,Electronics,40.069443159278215,0,1.4569909150098643,0.5695565953766963
P17722,30.34083468259226,21.930575479334248,26.478652888335123,38.483757760076514,Food,13.87599653855135,2,0.017078977214913037,-0.8926967433752092
P14338,35.72582781356159,22.720410356551124,28.245831022922157,51.29419623119067,Clothing,11.52592290260368,0,0.61311274156205,-1.1585261300471072
P93346,38.576596232020194,10.45090534594816,28.85485023137714,65.9307828468263,Toys,29.99432568137914,0,0.24256054507586405,-1.066793452310537
P55280,19.29107501938888,12.770385114158977,15.066971543226677,94.13104072451311,Food,99.53487964272196,1,-0.25097593749120034,1.0951608955158665
P47504,35.17659020469123,32.93770059974899,16.043663663319585,79.16170897219166,Electronics,32.64969475163985,0,2.025821120797657,-0.040169551091916764
P38839,40.50654396007612,31.64657857717413,15.641741220758044,45.382843190759374,Food,93.64563903551053,3,1.318234442928274,2.040480582253847
P10669,45.615111967268525,31.106702225667583,12.105958392343126,24.974454538021288,Electronics,39.2262145767694,3,1.6718423641898466,1.1377889829612517
P77064,14.29499396376823,25.854965634306364,19.73583111924007,51.43475959354049,Food,43.900999119960936,1,-0.49159673347678146,0.048776722123333546
P38364,23.610382523104978,24.08633670822076,25.774997814330803,46.072225846216206,Clothing,79.70628832022295,1,-0.5076259259546053,0.7436610871058162
P19391,45.32738913002578,26.486466185278257,9.813900876003608,25.21664024856374,Toys,18.23133235936395,0,1.5931049299703024,0.650755912036594
P75321,24.463506946528177,28.44845447252841,25.169371447665387,48.45431214426062,Toys,97.38402649752148,1,-0.23213241137684615,1.2925666293152733
P29619,57.20169166589619,16.547037498255612,29.640652795995607,57.53949944714307,Electronics,50.591733996069465,3,1.5154921603257672,-0.18361459578036296
P66559,30.97676098548832,11.272268558278414,28.60433247855696,54.40805895160064,Electronics,4.430968220863029,2,-0.2761642825877933,-1.6382955052581056
P27581,35.65509645631544,12.408667833401305,36.40886360069177,65.92682942647848,Electronics,4.738073305605051,2,0.03448674203755334,-2.195370469953896
P81280,31.0537550614596,11.866534971388022,28.562189638387725,52.05114697902976,Clothing,90.72406837773929,1,-0.7752023553378073,0.6618179159920736
P49692,26.907876241487852,13.57456839455724,26.83950128442679,60.80492551837301,Clothing,87.33650895587176,1,-0.6993333250530461,0.5551686840826928
P27128,23.94384460263136,22.337541826610984,27.65751946558781,25.47775596756981,Electronics,45.83991069451001,2,-0.856610682548183,-0.023945426161024918
P21785,31.92049116490032,19.505886401118968,24.386889173488424,50.87571511806702,Clothing,16.322208594459873,0,0.28034144525479654,-0.8781617620066713
P34299,42.55756125573521,24.276045187844403,30.894780257995208,27.230879032899654,Furniture,83.02846063624797,3,0.18527961983260804,0.9455740130082804
P09741,11.292080789741444,31.38198508879952,27.019056911002743,49.38318327948478,Food,32.46001072796505,2,-0.6067881289715593,-0.6190523248005514
P33158,41.08703580582908,28.28199467779002,32.646507896645915,15.339031965840633,Food,41.905839866309535,3,0.2646185554156787,-0.03931159867674495
P90019,26.78364948782617,19.57503477585964,40.108072060353095,99.30624527361589,Clothing,68.2476379049318,1,0.00825381346614205,-1.160418215486307
P11004,19.189366724001022,36.194476986294816,35.963752405788306,66.68066290526872,Furniture,35.33983534076545,0,0.1840116462516358,-1.1608713119689438
P93828,32.356145581085656,24.92616919816913,17.512405742549937,51.23862366762318,Clothing,62.8669926698293,1,0.6126473475076771,0.8540701373895115
P56337,36.4084286126701,17.761918652033323,22.117319759170226,30.44974633530753,Toys,88.52827104425843,3,-0.24912592864596994,1.4273677115624834
P81061,19.93982618500298,21.34923737573382,34.93489608984632,48.12055333634535,Food,79.73732687744774,1,-1.201113413499898,0.06758590937076318
P86075,25.718848390340877,27.974870187726463,6.932888253294912,55.80138355772477,Electronics,38.16110738671604,0,0.9649578187137025,0.7898161557270736
P97144,37.12998430172388,32.267469610370604,17.345182491276603,8.651463109548487,Toys,28.79365547037348,3,0.7364942326471164,0.6777947534711443
P80113,28.61544016016226,13.40388670777861,35.69737140778307,25.623626896340426,Electronics,28.5510448739559,2,-1.2563841984769326,-1.0744885014484222
P49459,22.457241499806425,25.58322618031222,41.188525165161806,78.57434470858416,Furniture,34.859115037658306,2,-0.17425103146375703,-1.7863163469902181
P97167,42.36093175210438,18.428267332575224,33.36468986311734,1.2985241017626947,Electronics,49.35169867247723,3,-0.5612164923408162,0.14245001630653842
P79916,44.41568620657901,21.218838976269776,15.303615307137177,25.615292289903053,Electronics,41.65974806939431,3,0.9018609900604531,0.8231018461642938
P07790,41.69295590445672,14.799808524744815,24.66783703730228,54.480257331796416,Clothing,13.300402098765783,0,0.7277023429874743,-0.9967833476932639
P26617,49.094166404701305,18.843850634275856,19.354178986438274,36.39757674848438,Clothing,16.345585833390828,0,1.277776072333508,-0.21796991825972653
P73785,27.558433647093512,33.59965899661104,24.00268695748821,26.52204207744233,Food,34.29296093981834,3,0.2533878300485618,0.10613105336530654
P49988,26.36387787786144,36.79777431333213,23.36695837677235,34.582981200534704,Furniture,56.20641000588573,3,0.4123248048034548,0.6564431654246984
P76297,23.22284630247894,2.9554681615423952,32.37932727371711,71.46479290308456,Food,59.266395013349474,2,-1.393075500349044,-0.8667138379218732
P31769,47.55340842443204,25.98328204894027,24.30501059299259,59.15729379594059,Food,48.620706489663,3,1.6627795567172812,0.13021099225269894
P73829,25.70594458874747,28.727843401487736,15.188124338805132,51.29419623119067,Food,73.87758812075145,1,0.417120088604564,1.2796504828461666
P63606,35.43360192379935,22.21901550366553,2.560562617029301,27.94649597826236,Food,73.72487887567367,1,0.6909217984376614,2.34989859856736
P27630,30.602302099410263,27.064878217177277,22.292262275732565,93.25835017405667,Clothing,42.762747168738855,0,1.3700633202958628,-0.48331113556068755
P63635,32.48220586300336,10.234300592686733,13.358431373163135,119.74019917558454,Furniture,12.444081076094427,0,1.5242598166790096,-1.3072516236194325
P20579,28.250402433045917,22.79840019654326,16.232903384052683,37.6844455181081,Clothing,53.01747697671232,1,0.061311076078499505,0.7712768974019181
P94749,39.960476858058165,7.862610426626567,23.873430144551524,23.18761942748857,Clothing,38.14690639938326,2,-0.5033526791843435,-0.03137923264289752
P64271,29.653151126132187,20.068786975014774,16.268881656583208,26.84777556209653,Clothing,13.792298976370333,2,0.010968397018561069,-0.1498759718754389
P34897,36.21809962217196,11.30203248909758,9.06038302220718,37.705962686194006,Furniture,98.18172099648392,1,-0.07890778906130635,2.2943323624678427
P30492,33.41755975777159,13.52317184062683,17.654044799122317,26.84684127821375,Furniture,36.975538928010224,2,-0.3037449253209128,0.3032710832392049
P08632,29.90881003355797,13.33555154399393,31.58759952258861,39.16972330242291,Clothing,62.579783962123095,2,-0.9611256329067148,-0.08781776010251247
P51182,30.79552260725846,18.188127209201344,21.297160535955975,64.89200353201824,Electronics,49.01288613365966,0,0.3235301305556902,-0.04054010368577015
P58750,31.10922589709866,28.709988957633488,21.50331302335292,84.32879205679816,Furniture,14.28282792167661,0,1.5192920278203415,-1.034820077457514
P52972,45.23124077269657,22.811585660332664,29.603496178256755,30.27882338015827,Electronics,5.554362337257057,3,0.8261352702481338,-1.035727490888671
P34626,29.614915304992927,17.53213769235344,27.69682919053613,44.07138596612103,Toys,62.57694150819589,1,-0.5019342847998327,0.15674909449768057
P50583,30.961207769409835,16.928229824381187,14.044455770015686,75.73696475874029,Food,24.70218703478856,0,0.8720004535891057,-0.3810319058203862
P28675,23.002744920074143,24.168979427034703,26.41024355421872,46.29967807861669,Toys,24.3653999613715,2,-0.2441866667263605,-0.751237447687925
P01864,32.93072473298681,22.70787074769353,15.653105612404248,71.10320399416682,Clothing,95.69761897103106,1,0.7824978512923887,1.5477026539493324
P34738,32.436872114919126,4.945207636018887,22.8158685086917,52.270848200152805,Food,46.177330431129135,2,-0.6174337794743949,-0.2462894071405484
P18276,14.070062664683308,22.67087973254828,3.517631168238946,101.33086427572364,Food,2.942606650068924,0,1.0899993678762265,-0.6978910125050498
P17503,24.565752288662352,29.12119230817013,27.811403894199145,50.480758468854816,Furniture,33.98427151498068,0,0.12030588246076504,-0.5439724400483411
P00935,22.432049114305396,26.004633340174124,32.62193893496423,38.36105093277644,Toys,58.44915422522266,2,-0.7484435113868276,-0.12190254066314066
P62014,40.666746895891535,8.027765959279368,17.80053543968259,53.08575733797002,Clothing,32.85674185171208,0,0.3774303184834961,-0.1599447921561702
P58252,17.204230332642986,24.675303843779872,29.69151914512433,24.72702109621021,Food,2.685195403414231,2,-1.005802846020715,-1.3006377025657454
P58317,34.59180079228437,17.987688911644035,17.032761824881998,90.90129540615018,Furniture,44.43112654667354,0,1.2423996611362023,-0.18843994259237867
P64942,15.519156585026758,30.125662726917604,22.440538153541414,15.346339591942908,Food,10.590633617477785,2,-0.7633806561109734,-0.4537251644321245
P96543,18.894241545341718,20.068786975014774,25.65877291901525,10.95236051590006,Clothing,61.916002466270434,2,-1.619555183969257,0.6166064899742658
P32479,27.097254558113487,5.713068064527111,26.13640962610661,42.25474585905697,Clothing,61.9587100222688,2,-1.3279554370077506,0.0447155736602993
P19101,25.12088591854297,3.03439877891947,26.585708402524237,91.77367824449205,Electronics,3.775913959840072,2,-0.34518042266812915,-2.1940047725124803
P43710,23.070948022040927,32.258941797424924,20.157570173588752,18.915692840744097,Toys,29.066626159937726,2,-0.09673591439693396,0.23749869828095174
P61884,40.32465260551147,5.354936825148345,34.523064925784354,37.79344266486876,Clothing,41.36862637390038,2,-0.7488420632157442,-0.8306218586566523
P58952,36.206720975506784,23.70073034283161,24.225372764881964,52.368921370042536,Furniture,55.02640978591779,3,0.6185925408059386,0.2365489643902646
P60784,55.26932425873622,12.289928590315114,27.715300080115615,32.4075455333368,Clothing,29.60634297081951,3,0.8488092468614251,-0.3835086958876043
P36259,55.733598032498605,9.918681878619358,26.3442713404407,23.921390390340687,Food,28.774651255139812,3,0.6333994038513706,-0.24625950961715093
P50951,33.772118750645205,19.50247186400551,29.162352616601687,49.39703744691045,Toys,98.30151562502594,1,-0.2694803252914418,1.0067837908224166
P93913,19.323795706174057,7.432990783452006,31.138625410563684,35.104047935540926,Toys,4.18627957208999,2,-1.7277849009932875,-1.7385610738766544
P73918,38.77362290575671,19.63671025654209,20.066197316499046,62.85026151982175,Clothing,98.90454140911518,1,0.6525146587087047,1.4712562484114764
P21193,37.0810867668859,10.374393156886844,35.4344293897047,63.71972843260296,Electronics,4.775194107839653,2,0.003207523506059111,-2.1241923708020045
P75649,19.18451996385605,24.129426296919668,24.66783703730228,52.08109407974208,Furniture,28.834142779468586,2,-0.34948628108683377,-0.6384071921638824
P09576,24.28821010217203,26.32297516841369,39.790403402240806,15.831474094600722,Clothing,49.36908549693501,2,-1.2481615480186634,-0.49667646060052123
P87122,30.79552260725846,20.009643802897795,27.906770532559012,81.45447953151778,Toys,14.32983430143252,0,0.7064889471969591,-1.5387964680584434
P19446,35.41462728204788,11.16109765549984,22.758353398122637,68.36996642007536,Clothing,13.484636251872384,0,0.4379416902484398,-1.1709965346877955
P99899,14.236078430157503,15.481807966632465,50.331890000252976,64.06934234445403,Toys,25.631271326094584,2,-1.858814247359285,-2.6592235304411482
P34230,36.73181351269958,11.149651900706926,30.95846651282626,111.61456070259788,Clothing,97.35071835735695,1,0.5763409995420862,-0.020217189504224995
P44418,38.27183249036024,17.42143624630928,18.228082863822685,21.120469642430717,Furniture,38.011685887456416,3,0.10542518915061035,0.47906017321109673
P47365,26.12298440064016,32.269821679332,18.443845404876917,5.0765999418275385,Furniture,56.59948382691918,3,-0.2565350781100031,1.270305548391381
P13733,27.753668500029757,7.715423014343154,18.55560907351744,35.06982429712882,Food,70.42914023816463,1,-1.0803143761883491,0.8674356998782043
P02636,37.43264094022715,18.550206614255178,8.922620811807821,22.13623755642624,Electronics,74.22218355242104,1,0.2648069951131841,2.0018565275675786
P41985,24.77139972846732,16.903202380204792,29.38804267378047,56.53407019246178,Electronics,33.692819319172486,2,-0.5138807967245985,-0.9207558852875469
P86986,30.768218910602556,17.602586815945703,11.161736831957422,39.6780812988732,Furniture,11.172782735606246,0,0.3879981736880978,-0.09124465446688994
P31869,30.56649924897107,17.76893284679395,24.8211372816852,51.0115716470316,Electronics,28.171647533321085,2,0.009323296270405531,-0.6386238638100693
P12779,53.19329539981695,17.95056198003696,19.614061774770576,63.56203514779013,Food,21.029522676950663,0,1.9814523195295348,-0.42753675771066835
P95739,48.00940432910816,20.303502683580817,7.993156371134624,57.48253063055125,Electronics,13.627730486931677,0,2.1233291763874114,0.16363289498262323
P63210,29.423812029664145,20.655964451308485,7.989908459353515,40.21962512549453,Food,2.4496731751618706,0,0.6518887256884642,-0.0934976926208548
P28253,8.471094070475171,21.45141296091177,30.45045609368181,52.83863134008074,Furniture,93.5725849058414,1,-1.7769971638067286,0.5340211323928238
P11796,14.743436854299052,10.95837020260861,32.93032048732032,63.04823115103696,Toys,92.10343865453382,1,-1.8576061012160108,0.10711124691697103
P95316,31.958452550976816,14.522961393919967,32.722127757719306,104.2282552330779,Clothing,5.041700563016926,0,0.7809903332451182,-2.4454791547755796
P62045,17.791563500289776,7.242375461865636,29.02185250722428,30.872373737721084,Furniture,17.30845728204018,2,-1.9195673889382974,-1.228812180347277
P31763,34.446026682201406,22.16045886713137,28.486343325696907,32.23277465561556,Clothing,13.950047146279363,2,0.1076380403920321,-0.8912797047251266
P18754,37.22381357827771,22.11216065066936,14.249293542105685,20.04677441369845,Toys,28.122293442151737,0,0.4887146625764746,0.5462617217716977
P19899,21.38715798671736,25.66643077760851,20.182149586891068,67.00315178552539,Toys,20.40688704787411,0,0.38228411270763557,-0.7212809817762321
P94391,29.623652975751515,16.23966281792399,34.11373668679664,60.81180185054241,Clothing,94.5853537397855,1,-0.6710044208167846,0.3627828565417062
P16203,42.01213922163944,22.122898795197028,33.62547237857838,72.3095532662052,Food,8.417043656020384,0,1.2190387641059983,-1.7857128292304314
P41353,24.69742381627559,15.234709647652064,-1.365038210020412,59.80566201831312,Toys,21.16708270045032,0,0.6340592852093931,0.5952512015841571
P86573,34.241659464019165,13.188748525917491,24.20717880373834,4.913881739528321,Clothing,8.072330458291443,2,-0.7618776717009446,-0.5803177967337909
P80856,38.30335816544245,16.37401272781589,36.156256057974055,52.53555427445982,Electronics,98.03853486444363,3,-0.34411124632570017,0.520915348159763
P80790,43.55637858804951,29.003478275318155,25.006145370617343,52.34353205708049,Food,91.84135090970052,3,1.1704421319813358,1.3113560022031447
P54855,29.22898290585896,16.865934807649424,13.145812720480736,64.40781504217775,Food,71.6631589765411,1,0.2999744538370052,1.0278545971229298
P43730,21.416422198187867,-0.8337108530170738,27.496226157682084,1.1898523739975388,Toys,42.59730322199133,2,-2.808784029193316,-0.19065139780610188
P08084,23.10812181910432,17.96035365157042,26.78812008592666,57.763094157317646,Toys,19.017813552399254,2,-0.36015829096812374,-1.1583378280435177
P85541,24.29253706250524,22.090004249870848,23.638307017907294,76.84731668080475,Toys,22.14897250201424,0,0.42008623743262985,-1.0431054741445922
P20368,27.86011155774491,14.717430884212424,22.207230651535863,73.12406659963914,Electronics,44.304000855601146,0,0.08096099937058923,-0.40999602124352486
P32485,23.75181422304321,35.81152467612388,27.8951068723885,72.52618338203996,Furniture,76.82226713364815,1,0.6293182744096387,0.3923968421046868
P17464,17.55345296688583,25.107135404867066,24.66783703730228,51.38237664899454,Food,26.47294959989589,2,-0.4001375741591005,-0.6921637402070432
P17174,21.83064329012764,20.554754696290004,28.416756835473688,59.344725763933695,Furniture,31.079191253464668,2,-0.39171936309301447,-0.9352864816444098
P68201,32.89168643907818,16.169300351932765,34.81775503543328,41.75593085741936,Electronics,59.99442914044706,3,-0.6528783558340522,-0.3131044814072614
P38205,34.082527557144715,4.239169458305316,6.833609220502257,18.31907600099997,Toys,23.77293622782536,2,-0.49407315523068224,0.5958507292195928
P27330,29.10264305712773,26.953248515114183,19.525961432997168,9.019751926779833,Food,58.42186212928036,3,-0.3424637368457581,1.1455117924268807
P29681,18.709482287827708,17.14043661751658,21.45823129627244,36.610384542969655,Toys,38.71308932722846,2,-1.0234566089568289,-0.10228030161086446
P46765,23.31909546356951,21.470676130580035,21.187612764446406,58.8569772512181,Electronics,3.436820590134804,0,0.17069254326759464,-1.1727728659526648
P80633,31.980847607678548,30.253150360030148,26.44440661576132,44.47562552950394,Furniture,40.27012862319639,3,0.5727041173771859,-0.12515819901398706
P80294,46.13711269058647,20.068786975014774,34.63328644206937,54.54209143855198,Electronics,91.95252795191448,3,0.514941960254296,0.5700945732056398
P94038,12.412605135768857,35.66677963376475,34.91190661962186,45.702232539074224,Clothing,29.31118791334606,2,-0.6232693476987169,-1.0654355632466908
P45854,42.77664895788425,22.13701320809187,29.78805578939749,27.829140259303013,Furniture,32.2832389436469,3,0.41828042106637137,-0.35282999091823863
P91577,30.464365481561487,30.723688414322783,22.101746609571475,50.18819468553255,Food,6.594088805928688,0,0.9603247542087908,-0.8160031403755581
P40696,34.300416471910694,14.9945817000303,24.66783703730228,28.28105808596638,Furniture,61.50474485692943,3,-0.5276427268983962,0.5232671977685258
P26831,33.19781934142537,18.924025724786137,3.1624713651831264,18.585272939292064,Furniture,84.92423642983388,1,0.08672174310561946,2.6479406495936977
P28616,20.50601111168057,9.980852444695048,18.769747036606933,25.469528101845988,Clothing,35.29228930931016,2,-1.4171248765693283,0.019139879039768798
P16543,24.357524013426115,20.57629489026996,19.696009917153745,20.050796741268357,Food,24.024555751998843,2,-0.6219748184655605,-0.05507304597490078
P70204,25.60268941725825,34.361690847298576,28.781723886054923,87.01172835008579,Clothing,95.66118541638586,1,0.8052076236746902,0.6425218537345231
P19650,34.13434903223701,10.484704857061375,32.039170013783135,62.00707566580326,Clothing,74.50726145914885,1,-0.4942207471300622,-0.09539194722226328
P85908,24.88784323568815,24.37695292140168,16.468965544579124,29.49097153140837,Electronics,56.71635592832646,1,-0.25582352062043584,0.9481425709707023
P27708,32.11017467202618,9.99673812824226,12.076814285183252,53.21509745778789,Electronics,30.553116634488408,0,0.1510277939927253,0.07897183033970748
P23121,16.55549488965723,17.64826441868654,23.17728195641653,33.83717487961713,Clothing,22.079801797640087,2,-1.1561292136654782,-0.6229648365073412
P91452,30.642800190954627,15.712292439087616,17.378341304871718,56.31802517892925,Clothing,71.57440390004672,1,0.017937309555163494,0.8602751725892138
P35344,47.52270443423623,21.477924631165795,23.64781310081566,5.590554486927076,Furniture,52.17888171373441,3,0.3742135775101733,0.8680087539847641
P62348,29.920273586833822,26.40327620182146,22.05684414151206,12.980687932570769,Furniture,52.05998168029811,3,-0.2996888480489377,0.7710945958321469
P04216,30.455718399038137,19.84464315289814,15.362328231840053,51.29419623119067,Furniture,7.37098186722438,0,0.5900132624637902,-0.5657603679105259
P83201,37.604146561442974,25.543348984252887,15.55310050981053,82.96950072325893,Furniture,51.2194476759606,0,1.7414091067863642,0.333596593229257
P19228,19.756123586657104,7.184273504822652,35.554811607407004,61.52606216017689,Toys,82.27440310394937,1,-1.8141969394783817,-0.3038835242074328
P70288,30.79552260725846,34.967721402974256,29.14244462484073,44.82112597127496,Food,94.6799277795759,3,0.3648093347052631,1.1898778842090125
P77219,18.745109527016236,11.982500353748218,28.562378029863307,7.872813012152335,Toys,10.668239748173514,2,-1.9688225754322917,-0.997390304567474
P73856,28.49944412967473,13.21892857104732,28.431786510383063,34.990908704282205,Toys,63.11652106990708,2,-1.0296682750282788,0.1590962338611932
P05188,30.79552260725846,26.562752100899647,29.442041839008624,40.43460933515807,Electronics,56.834725079824686,3,-0.0006615818044964939,0.10132659540497366
P41391,20.103718634296627,22.68046423267294,20.691172856304803,33.074114604185404,Food,89.03124909481419,1,-0.9389825610783841,1.4097402113395223
P28890,16.95530499495147,24.972575118848408,31.25862227095269,102.44411207362506,Clothing,75.12440301848716,1,0.015324111005998698,-0.4826650479176916
P73023,30.79552260725846,28.14129173474802,11.50885635587439,28.717065280145725,Electronics,96.52618691653132,1,0.28838639968158347,2.4283820973865025
P77465,32.715788371953735,20.682545140520197,27.314790733203345,5.115235605060505,Clothing,96.00325375819962,3,-1.0408878143022948,1.6292473740784632
P87854,31.713682811899705,34.17801277335795,26.41275664871591,108.355852228308,Toys,22.56850933452208,0,2.1121217154880516,-1.3327560646571883
P34642,24.691312270796796,12.342792680839658,24.66783703730228,51.29419623119067,Toys,72.53508719004222,1,-0.9358461388415384,0.38084764977932234
P13528,29.01110346808857,13.212570926473482,11.255489290693172,46.81417729880741,Food,53.05230913648944,1,-0.08885245713402744,0.8197941826337916
P52685,37.08356447299353,26.60837737153205,13.005003422683153,85.51962329590668,Toys,21.460199521530544,0,2.0808692568308884,-0.30676392112998796
P02078,28.60410371844826,10.48266672727711,32.975720697263164,79.10948605364844,Food,19.486908221740077,2,-0.24872574932287805,-1.8651588376202015
P78046,33.32314011979592,5.591538126778088,20.04896245357115,11.842429966618312,Electronics,8.10843412662865,2,-0.9793443650264392,-0.5399365875172811
